,Date,AXP,AMGN,AAPL,BA,CAT,CSCO,CVX,GS,HD,HON,IBM,INTC,JNJ,KO,JPM,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,CRM,VZ,V,WBA,WMT,DIS
1314,2021-03-24,138.42,245.47,120.09,239.24,221.23,49.65,104.7,328.65,292.75,212.22,124.7635,62.04,161.91,51.52,150.62,224.05,190.69,72.6968,235.46,133.16,132.56,149.28,370.6,209.53,57.01,208.07,51.78,133.11,184.72
1315,2021-03-25,142.28,246.25,120.59,247.19,224.25,50.51,105.07,330.55,297.18,213.88,127.1037,62.02,161.97,52.02,152.55,224.2,193.1,72.5347,232.34,128.64,133.48,152.78,371.09,205.44,57.38,207.97,51.71,134.01,186.91
1316,2021-03-26,143.73,252.86,121.21,244.87,229.5,52.57,107.48,327.39,303.81,218.53,130.2653,64.87,164.93,53.04,155.09,225.21,194.88,73.7934,236.48,132.99,135.45,153.64,376.48,209.09,58.18,213.53,52.03,135.13,185.92
1317,2021-03-29,142.37,254.96,121.39,250.52,230.22,52.52,106.92,325.73,302.2,218.88,129.7686,64.5,166.04,53.85,152.68,227.35,195.74,74.6611,235.24,133.49,137.57,153.85,379.06,210.77,58.83,214.51,52.85,136.67,184.85
1318,2021-03-30,143.49,249.75,119.9,252.01,233.08,51.77,105.93,332.01,304.82,218.09,128.6797,63.77,165.01,53.15,154.48,224.98,194.64,73.3834,231.85,132.95,135.45,154.03,373.56,210.0,58.59,211.9,52.98,135.74,185.53
1319,2021-03-31,141.44,248.81,122.15,254.72,231.87,51.71,104.79,327.0,305.25,217.07,127.2852,64.0,164.35,52.71,152.23,224.14,192.68,73.5073,235.77,132.89,135.43,150.4,372.07,211.87,58.15,211.73,54.9,135.83,184.52
1320,2021-04-01,144.57,249.17,123.0,252.96,232.74,51.98,105.75,327.64,307.75,216.8,127.2565,64.55,162.83,52.51,153.71,225.21,192.7,73.5073,242.35,132.53,134.28,150.62,367.07,218.72,58.3,216.86,54.75,135.62,188.97
1321,2021-04-05,146.06,252.02,125.9,259.36,233.71,52.41,104.51,323.54,315.4,219.27,129.8354,66.54,163.43,52.81,153.62,228.85,194.97,73.4215,249.07,135.12,136.45,152.03,370.18,220.29,58.87,219.04,56.8,139.43,188.5
1322,2021-04-06,146.15,249.1,126.21,255.17,230.64,52.025,103.58,327.06,313.78,219.19,128.2021,65.56,163.39,53.19,152.54,231.91,194.84,72.2677,247.86,137.16,136.5,151.75,364.37,221.09,59.11,218.65,55.7,140.1,189.73
1323,2021-04-07,147.13,248.12,127.9,252.58,230.41,51.77,104.19,326.55,312.47,218.5,128.8803,66.25,163.61,53.28,154.93,232.61,194.95,72.5824,249.9,136.54,136.74,152.29,365.64,220.79,59.0,219.27,55.58,139.8,187.56
1324,2021-04-08,147.04,246.88,130.36,254.95,230.48,51.91,103.02,331.14,314.43,219.86,129.0618,67.05,162.97,53.12,155.12,230.25,195.72,71.9817,253.25,133.68,137.26,150.36,364.89,224.45,57.6,220.7,54.79,139.71,187.32
1325,2021-04-09,147.78,248.95,132.995,252.36,230.75,52.09,102.92,330.81,319.23,226.98,129.6444,68.26,161.25,53.18,156.28,231.48,198.0,72.7636,255.85,135.45,136.37,151.65,376.3,231.28,57.49,222.52,54.18,139.78,187.89
1326,2021-04-12,147.57,248.94,131.24,249.52,230.93,51.57,101.78,331.84,320.79,228.6,128.5555,65.405,161.64,53.35,155.95,230.96,197.83,72.6778,255.91,136.64,136.92,151.84,376.28,228.76,57.54,221.47,54.7,139.8,186.49
1327,2021-04-13,145.99,249.95,134.43,253.27,229.35,51.66,102.24,327.68,320.4,229.0,125.2984,65.22,159.48,53.09,154.09,231.32,196.47,72.878,258.49,133.54,135.11,152.21,374.5,232.0,57.62,221.02,54.6,139.37,185.49
1328,2021-04-14,147.42,249.62,132.03,252.43,232.58,51.37,104.27,335.35,320.02,229.38,126.6834,64.19,159.92,53.08,151.21,230.31,196.75,72.8494,255.59,132.26,135.6,155.43,375.63,228.02,57.7,221.98,54.47,139.32,187.46
1329,2021-04-15,148.53,255.13,134.5,251.11,232.52,51.64,103.42,338.55,322.74,229.84,126.6356,65.02,160.39,53.33,152.17,231.28,197.48,73.0973,259.5,133.67,137.24,154.36,390.01,233.0,57.7,226.28,53.72,140.16,185.93
1330,2021-04-16,149.99,255.71,134.16,248.18,233.36,52.8,102.96,342.31,328.08,232.11,127.6004,64.75,162.24,53.68,153.3,233.08,198.58,73.8697,260.74,134.31,137.25,155.95,391.01,231.91,58.28,226.41,53.3,140.61,187.26
1331,2021-04-19,148.54,255.97,134.84,244.15,232.39,52.85,103.26,343.09,326.85,230.97,127.1514,63.63,162.69,54.0,152.65,231.81,198.59,74.0508,258.74,132.57,136.61,154.38,389.84,230.5,58.39,225.79,53.79,139.71,187.43
1332,2021-04-20,145.1,259.14,133.11,234.06,227.63,51.79,101.33,331.88,323.96,227.33,131.9655,62.7,166.48,54.17,149.27,233.01,198.3,74.9185,258.26,127.11,137.75,155.73,396.53,227.96,58.39,223.28,53.34,140.79,182.79
1333,2021-04-21,147.18,258.78,133.5,235.92,232.46,51.93,102.73,335.27,325.95,230.5,137.1138,63.7,166.59,54.61,150.54,232.26,200.88,75.5479,260.58,129.9,136.85,157.38,398.81,230.56,58.14,227.45,54.05,141.2,183.11
1334,2021-04-22,147.16,255.05,131.94,234.33,228.89,51.5,100.95,330.85,321.46,229.26,134.9456,62.57,165.18,54.44,147.37,232.96,200.9,74.3369,257.17,129.18,134.63,155.87,396.54,231.35,57.28,227.57,52.58,139.67,182.76
1335,2021-04-23,144.33,257.03,134.32,238.38,230.11,51.91,101.55,339.35,323.89,224.5,136.04399999999998,59.24,165.52,54.47,150.19,234.58,202.2,74.2606,261.15,130.19,133.94,157.84,400.31,233.51,57.3,230.0,53.02,139.9,183.02
1336,2021-04-26,150.34,255.52,134.72,241.44,230.56,51.64,101.52,343.52,319.99,221.52,135.2226,58.76,164.12,53.66,150.56,232.31,199.63,73.9269,261.55,131.6,131.26,155.73,395.86,235.46,56.94,230.34,52.73,137.91,184.27
1337,2021-04-27,150.36,255.13,134.39,242.47,230.34,51.37,102.7,346.63,320.59,222.93,135.6428,57.97,163.18,53.58,151.25,234.98,194.45,73.7648,261.97,132.11,131.18,155.2,394.5,234.21,56.32,229.91,52.51,138.38,184.64
1338,2021-04-28,152.54,236.71,133.58,235.46,232.3,51.11,105.22,348.11,319.71,222.87,136.5885,57.62,161.98,53.59,152.23,232.41,195.93,73.5073,254.56,130.71,131.4,153.79,394.59,236.88,56.43,233.45,52.4,137.89,183.39
1339,2021-04-29,154.63,234.71,133.48,235.94,227.47,51.46,106.9,352.97,325.34,223.9,137.7729,58.28,164.2,54.26,155.19,235.21,199.05,70.2558,252.51,133.26,132.51,155.7,401.55,234.36,57.32,236.86,52.735,139.63,185.33
1340,2021-04-30,153.35,239.64,131.46,234.31,228.11,50.91,103.07,348.45,323.67,223.04,135.5187,57.53,162.73,53.98,153.81,236.08,197.14,71.0377,252.18,132.62,133.42,154.66,398.8,230.32,57.79,233.56,53.1,139.91,186.02
1341,2021-05-03,154.8,245.38,132.54,235.19,228.17,51.17,105.53,350.16,330.27,223.2,138.26,57.26,165.21,54.48,153.36,235.56,198.61,72.4489,251.86,133.03,135.0,156.59,405.9,223.76,57.92,232.61,54.3,142.12,185.51
1342,2021-05-04,154.53,247.36,127.85,233.63,233.41,50.71,106.11,349.84,332.77,225.43,139.2152,56.9,167.77,54.14,155.48,233.86,199.38,72.4584,247.79,131.55,134.54,158.53,411.34,217.18,58.6,232.03,54.12,140.72,184.25
1343,2021-05-05,156.39,249.35,128.1,228.18,237.88,51.13,108.96,357.62,332.05,226.19,138.7089,56.85,167.07,54.0,157.52,235.04,201.44,74.089,246.47,132.21,133.46,159.29,412.5,215.4,58.69,229.21,54.47,140.6,181.51
1344,2021-05-06,156.88,251.3,129.74,229.81,237.07,52.44,109.02,365.97,337.58,228.66,141.7654,57.19,167.74,54.54,160.69,234.86,202.41,74.1653,249.73,133.49,135.14,160.5,414.97,218.05,59.29,231.32,54.46,141.05,181.79
1345,2021-05-07,158.98,254.21,130.21,235.47,240.99,53.43,110.02,370.89,339.25,228.79,138.9382,57.67,168.5,54.51,161.24,234.84,203.07,74.766,252.46,137.81,135.15,160.81,417.65,216.5,58.72,232.12,54.53,140.2,184.84
1346,2021-05-10,158.68,252.62,126.85,232.93,242.61,53.16,109.57,368.68,341.12,230.94,139.6163,55.97,170.27,54.91,161.22,237.11,207.33,74.5371,247.18,136.4,137.67,161.67,420.89,213.89,59.52,225.97,55.11,140.82,184.3
1347,2021-05-11,154.43,252.3,125.91,228.88,239.3,52.83,106.7,359.92,330.66,229.16,137.7538,55.04,168.88,54.32,158.54,233.86,203.72,73.8601,246.23,137.12,136.99,156.69,411.7,215.56,58.54,225.48,54.24,139.55,181.67
1348,2021-05-12,152.3,250.83,122.77,220.78,237.32,51.6,107.37,354.4,317.0,220.04,134.9647,53.62,168.2,54.04,157.45,227.94,198.87,74.375,239.0,133.39,135.54,153.75,405.37,210.54,58.41,220.63,53.04,135.94,177.85
1349,2021-05-13,154.08,252.07,124.97,222.64,240.07,52.49,106.68,358.81,325.42,223.68,137.70600000000002,54.01,169.96,54.51,161.5,229.77,203.41,75.033,243.03,133.61,137.72,157.76,408.56,211.86,58.81,223.74,54.14,138.24,178.34
1350,2021-05-14,157.15,251.38,127.45,228.47,242.23,52.9,109.47,368.77,323.63,227.36,138.1931,55.35,170.22,54.73,164.01,231.72,204.38,74.6516,248.15,135.93,138.01,160.51,409.8,217.66,58.69,226.94,54.71,139.52,173.7
1351,2021-05-17,156.86,252.38,126.27,227.98,244.79,52.94,110.81,369.25,320.01,226.47,138.6038,55.33,170.39,54.64,164.67,231.68,205.11,76.1581,245.18,136.41,137.73,160.25,408.63,215.06,57.94,226.44,55.3,138.89,170.08
1352,2021-05-18,154.99,250.86,124.85,227.55,239.47,52.93,106.18,364.56,316.75,222.32,137.4577,54.84,170.45,54.34,162.35,231.93,203.03,75.6909,243.08,135.56,136.32,157.29,410.38,214.33,57.18,225.57,55.26,141.91,169.68
1353,2021-05-19,154.73,248.63,124.69,224.42,236.87,52.47,103.2,358.38,314.45,221.32,136.7699,55.36,170.08,54.17,161.11,230.15,202.6,75.6718,243.12,132.96,136.6,157.0,409.5,221.34,56.92,224.59,54.81,141.92,169.27
1354,2021-05-20,155.53,251.93,127.31,227.65,234.99,52.85,103.56,359.78,315.9,222.13,137.429,55.95,171.07,54.65,160.83,232.18,201.65,75.9579,246.48,133.27,138.0,158.81,408.64,223.78,56.79,226.44,54.6,142.42,171.36
1355,2021-05-21,156.87,251.01,125.43,234.82,237.24,52.43,104.12,366.26,315.77,223.2,138.2504,56.08,170.96,54.62,162.66,231.24,201.86,75.5002,245.17,132.66,138.0,159.08,411.63,222.58,56.91,226.77,54.88,141.75,172.4
1356,2021-05-24,158.64,247.75,127.1,237.44,239.05,53.39,105.6,368.29,314.84,225.0,138.2313,56.96,170.55,54.8,163.54,231.91,202.61,75.3572,250.78,134.06,137.96,158.73,410.95,226.99,56.98,229.32,54.83,141.76,174.31
1357,2021-05-25,158.01,242.0,126.9,240.74,237.17,53.31,103.87,364.51,316.75,224.04,137.343,56.87,170.08,54.79,161.85,232.14,201.71,73.8983,251.72,134.32,138.43,156.55,413.05,227.71,56.48,229.02,54.19,142.34,176.17
1358,2021-05-26,158.58,238.55,126.85,241.37,237.71,52.91,104.12,367.4,317.33,224.27,136.9514,56.92,169.07,55.03,161.83,232.35,201.58,73.6408,251.49,136.89,138.12,157.14,413.21,229.68,56.36,227.07,52.01,142.17,176.47
1359,2021-05-27,159.74,235.31,125.28,250.7,241.28,52.92,103.01,371.37,318.77,231.27,137.3717,57.73,168.81,55.49,164.35,234.86,203.24,72.3917,249.31,136.56,134.98,159.35,412.7,225.83,56.29,226.86,53.04,141.69,179.04
1360,2021-05-28,160.13,237.94,124.61,247.02,241.08,52.9,103.79,372.02,318.91,230.91,137.2953,57.12,169.25,55.29,164.24,233.89,203.04,72.3631,249.68,136.46,134.85,159.7,411.92,238.1,56.49,227.3,52.66,142.03,178.65
1361,2021-06-01,163.76,233.58,124.28,254.73,242.76,52.62,106.65,382.44,316.31,232.95,137.7251,56.89,165.53,55.28,166.05,233.24,203.2,71.6861,247.4,134.51,132.88,160.89,406.72,236.2,56.38,226.63,52.84,141.66,178.84
1362,2021-06-02,164.12,235.16,125.06,255.62,243.46,52.96,108.08,383.44,313.23,230.74,139.1865,57.48,166.2,55.5,166.06,233.78,203.29,72.344,247.3,134.17,133.46,160.2,405.85,234.62,56.65,229.66,53.83,141.35,177.0
1363,2021-06-03,164.52,235.74,123.54,250.32,243.84,53.33,107.59,388.72,311.43,229.2,139.0241,56.24,166.04,55.64,166.17,232.45,203.67,73.91,245.71,134.17,135.85,161.0,407.96,230.84,56.98,228.11,54.77,141.6,176.24
1364,2021-06-04,165.0,236.85,125.89,249.92,244.02,54.07,108.45,391.45,311.01,230.05,140.8103,57.37,165.97,56.24,166.44,233.38,206.05,74.11,250.79,133.74,135.95,160.0,405.64,237.48,57.3,230.14,54.85,141.85,177.18
1365,2021-06-07,165.92,237.19,125.9,252.66,239.76,53.92,107.75,388.16,309.96,228.19,141.3834,57.09,164.84,56.04,165.66,231.69,203.73,72.8,253.81,133.95,136.42,157.76,400.25,238.14,57.2,231.32,54.56,140.9,176.99
1366,2021-06-08,166.51,236.82,126.74,252.76,240.16,54.13,108.73,384.7,310.9,229.81,142.3863,57.0,163.39,55.65,165.0,232.64,203.59,72.4,252.57,133.35,134.84,157.54,401.74,236.42,57.15,232.05,54.0,139.83,176.33
1367,2021-06-09,164.09,239.52,127.13,248.06,234.65,54.02,107.78,382.78,307.34,227.81,143.9146,57.0,165.59,55.48,162.94,231.47,202.74,74.04,253.59,131.84,134.79,154.74,401.1,236.09,57.05,232.31,53.43,139.08,176.04
1368,2021-06-10,162.23,244.64,126.11,248.34,225.73,55.03,108.41,373.94,308.31,226.25,143.7904,57.38,167.08,55.91,160.4,234.59,203.13,76.14,257.24,130.98,135.79,154.02,401.49,240.19,57.34,233.95,55.31,139.88,176.57
1369,2021-06-11,164.51,242.77,127.35,247.28,220.7,54.77,107.91,378.05,310.77,225.18,144.4972,57.85,164.96,56.16,160.29,236.93,202.81,76.27,257.89,131.94,134.86,154.48,397.89,240.31,57.33,234.96,55.31,140.75,177.38
1370,2021-06-14,163.81,241.19,130.48,245.14,219.01,54.17,107.97,372.92,309.32,223.17,143.3033,58.19,165.37,55.55,157.57,236.98,201.36,75.45,259.89,131.36,134.91,153.25,399.16,246.26,57.18,234.08,54.43,140.56,178.18
1371,2021-06-15,166.27,239.85,129.64,246.54,219.46,53.79,110.3,371.3,306.45,222.5,142.6633,57.99,164.49,55.41,155.18,236.35,200.61,75.7,258.36,130.29,134.65,154.62,400.28,242.58,57.29,232.98,54.24,140.0,175.86
1372,2021-06-16,164.68,239.58,130.15,242.27,217.16,53.47,109.67,371.0,302.78,218.99,141.2019,57.22,164.43,54.67,156.27,235.58,196.91,76.61,257.38,130.4,132.78,152.79,397.25,242.39,56.64,229.6,53.31,137.15,174.66
1373,2021-06-17,162.13,240.76,131.79,239.22,209.45,53.13,107.07,361.5,303.12,216.29,139.0719,57.18,165.22,54.95,151.76,233.88,195.14,77.23,260.9,128.92,133.99,148.87,397.35,244.43,56.53,232.15,52.81,137.72,174.65
1374,2021-06-18,158.17,238.68,130.46,237.35,208.86,52.07,103.03,348.83,302.61,212.5,136.7031,55.67,161.98,53.77,147.92,229.62,191.6,76.61,259.43,128.41,132.03,144.76,389.37,242.78,55.82,230.41,50.84,135.17,172.42
1375,2021-06-21,164.9,240.24,132.3,245.28,213.21,53.18,106.05,357.54,307.6,216.0,140.0748,55.87,163.84,54.36,150.43,232.9,195.21,76.75,262.63,130.08,133.07,148.65,398.07,244.48,56.39,234.32,51.93,136.4,173.97
1376,2021-06-22,164.5,239.91,133.98,243.78,213.13,53.26,106.4,357.53,312.71,215.49,139.7978,55.87,163.62,54.56,150.21,233.88,195.14,76.19,265.51,132.48,133.12,148.3,398.69,243.11,56.37,235.93,51.77,137.03,173.5
1377,2021-06-23,166.02,238.71,133.7,243.57,213.79,52.76,106.27,361.05,311.67,214.66,138.1263,55.26,162.63,54.12,151.12,233.24,192.36,75.58,265.275,133.1,132.93,147.9,395.56,241.84,56.07,234.68,52.08,135.96,175.33
1378,2021-06-24,168.21,240.95,133.41,250.57,219.34,52.78,107.14,368.75,311.84,217.69,138.9191,56.07,163.37,54.39,152.51,233.33,193.26,76.36,266.69,133.6,133.02,149.97,398.87,243.77,56.37,236.24,52.1,136.91,177.93
1379,2021-06-25,169.45,242.68,133.11,248.38,216.31,53.06,107.3,368.77,313.63,218.74,140.2563,55.91,164.21,54.32,154.05,232.42,194.75,77.2,265.02,154.35,134.92,151.72,404.95,241.87,56.38,237.32,52.16,138.53,178.35
1380,2021-06-28,164.78,242.84,134.78,239.96,216.27,52.96,103.99,368.71,314.28,216.79,138.7758,57.48,164.02,54.26,154.33,231.09,196.5,76.86,268.72,152.36,135.32,149.45,401.46,244.57,56.18,234.09,52.21,138.1,176.57
1381,2021-06-29,164.25,242.46,136.33,235.76,215.1,52.91,103.76,372.62,318.24,215.95,139.0241,56.75,164.03,53.86,154.14,230.37,196.03,77.21,271.4,155.95,134.4,149.52,398.1,245.81,55.84,235.95,51.99,137.3,173.93
1382,2021-06-30,165.23,243.75,136.96,239.56,217.63,53.0,104.74,379.53,318.89,219.35,140.0175,56.14,164.74,54.11,155.54,230.99,198.63,77.77,270.9,154.49,134.93,149.71,400.44,244.27,56.03,233.82,52.61,141.02,175.77
1383,2021-07-01,166.94,246.9,137.27,239.73,216.71,53.44,106.21,374.99,321.54,220.62,140.2563,56.01,165.96,53.96,157.08,232.27,199.09,77.99,271.6,158.0,135.24,151.83,404.89,244.98,56.29,235.15,48.71,139.32,177.26
1384,2021-07-02,168.5,248.7,139.96,236.68,217.76,53.54,106.07,374.16,322.7,221.32,133.7421,56.76,168.98,54.18,156.03,233.63,199.89,78.6,277.65,159.74,135.9,151.23,409.36,248.2,56.44,238.63,48.17,140.11,177.11
1385,2021-07-06,169.56,243.65,142.02,236.14,213.52,52.98,103.99,369.86,319.26,218.56,132.5577,56.09,167.97,53.88,153.41,232.75,196.89,78.11,277.66,160.11,135.98,150.84,410.26,250.25,56.41,239.6,47.7,139.94,173.69
1386,2021-07-07,170.98,243.22,144.57,231.78,214.69,53.26,102.93,367.67,323.48,220.74,133.55100000000002,55.96,169.41,54.32,153.59,234.63,199.86,78.56,279.93,160.16,137.0,152.19,411.66,248.44,56.53,240.0,47.49,139.71,172.82
1387,2021-07-08,167.5,244.28,143.24,236.77,212.11,53.26,102.6,358.94,318.54,219.32,134.4298,55.39,169.08,54.13,150.94,232.84,198.27,78.12,277.42,160.63,136.98,148.52,409.95,245.8,55.68,236.61,46.72,139.59,172.8
1388,2021-07-09,171.94,245.2,145.11,239.59,217.42,53.74,104.07,371.76,322.09,224.34,135.1748,55.99,169.75,54.46,155.77,235.68,201.0,77.99,277.94,161.0,137.03,153.33,412.11,245.06,56.07,238.47,47.41,140.3,177.04
1389,2021-07-12,173.6,244.37,144.5,238.29,218.58,53.23,104.28,380.5,321.74,225.02,134.6017,56.73,169.48,54.48,158.0,235.61,199.98,77.55,277.32,161.82,137.14,154.09,416.04,242.91,56.15,237.87,47.55,140.05,184.38
1390,2021-07-13,172.62,244.83,145.64,228.2,215.19,53.32,103.93,375.98,317.05,224.08,133.9904,56.87,169.27,55.02,155.65,236.17,199.6,77.61,280.98,161.59,136.97,152.99,418.54,244.02,56.09,242.35,47.32,140.58,183.65
1391,2021-07-14,172.52,244.7,149.15,224.45,211.64,54.09,101.97,374.4,319.22,227.77,133.55100000000002,56.52,170.42,56.26,155.12,237.13,202.83,77.62,282.51,161.54,137.98,154.53,414.74,242.43,56.32,245.99,46.88,141.55,183.42
1392,2021-07-15,172.85,246.63,148.48,222.76,211.41,53.65,101.3,373.35,322.71,232.81,134.1528,55.81,168.37,56.44,155.46,236.88,202.59,77.9,281.03,161.69,139.16,155.58,420.05,237.58,56.55,248.55,46.25,141.66,184.15
1393,2021-07-16,170.01,247.96,146.39,217.74,207.95,53.7,98.62,364.8,321.54,230.33,132.6723,54.97,168.1,56.4,151.91,234.75,199.37,78.02,280.75,159.85,140.51,156.39,419.7,238.43,56.46,248.12,46.02,141.56,179.31
1394,2021-07-19,162.81,246.73,142.45,206.99,203.08,53.06,95.96,354.72,318.87,220.66,131.7362,54.64,166.88,55.73,146.97,229.26,197.56,77.05,277.01,157.87,140.44,151.26,409.06,237.55,55.84,240.41,45.58,141.23,172.95
1395,2021-07-20,168.87,246.89,146.15,217.15,207.96,53.58,96.53,364.76,325.35,229.66,133.6943,55.24,168.45,55.83,149.71,234.27,200.82,76.17,279.32,159.74,139.69,151.09,412.97,240.11,55.58,242.7,46.06,141.87,176.75
1396,2021-07-21,172.51,244.85,145.4,222.54,210.73,53.88,99.82,373.5,326.36,231.85,134.9647,56.23,169.49,56.55,152.86,235.93,200.77,76.39,281.4,161.08,139.2,151.84,414.64,242.11,55.95,243.66,46.67,141.17,176.89
1397,2021-07-22,170.9,244.74,146.8,220.87,209.16,54.54,98.82,372.71,326.66,232.74,134.4011,55.96,169.98,56.47,150.93,238.67,199.07,76.53,286.14,163.68,137.8,147.76,415.77,248.28,55.95,244.14,46.49,141.27,175.13
1398,2021-07-23,173.18,247.72,148.56,221.52,209.53,55.23,98.86,374.05,332.84,229.32,135.0029,53.0,171.79,57.01,150.64,242.96,200.49,77.54,289.67,166.36,139.79,147.87,417.7,248.25,55.88,249.02,46.53,142.43,176.14
1399,2021-07-26,172.61,245.08,148.99,225.85,211.03,55.47,100.95,375.9,331.18,229.25,136.3688,54.31,171.87,57.06,151.65,243.98,201.67,77.24,289.05,165.09,140.28,148.82,413.54,247.6,55.78,250.25,47.25,142.63,178.74
1400,2021-07-27,172.94,244.68,146.77,222.27,209.9,55.28,100.61,374.84,327.26,230.36,136.3497,53.18,172.66,57.26,151.45,246.35,200.47,77.85,286.54,164.57,140.85,149.38,415.1,243.51,56.2,250.93,46.82,142.64,179.5
1401,2021-07-28,170.02,244.25,144.98,231.57,211.44,54.77,101.18,374.23,325.52,230.49,135.4136,53.07,172.18,56.74,151.7,241.78,198.28,78.33,286.22,165.46,138.76,146.82,409.17,243.96,55.72,246.94,47.11,142.06,179.1
1402,2021-07-29,171.95,242.46,145.64,231.63,212.56,55.07,102.57,377.55,327.43,232.88,135.5664,53.7,172.18,57.05,153.0,244.02,198.17,76.93,286.5,166.99,139.48,148.88,412.08,244.04,55.98,247.92,47.04,142.24,178.35
1403,2021-07-30,170.53,241.54,145.86,226.48,206.75,55.37,101.81,374.88,328.19,233.79,134.6399,53.72,172.2,57.03,151.78,242.71,197.94,76.87,284.91,167.51,142.23,148.92,412.22,241.93,55.78,246.39,47.15,142.55,176.02
1404,2021-08-02,169.27,239.79,145.52,225.34,205.16,55.45,101.63,378.19,327.22,232.42,135.0793,53.68,172.27,56.88,151.17,240.1,197.52,76.18,284.82,168.75,141.88,148.95,415.57,240.86,55.76,239.78,46.83,142.22,175.55
1405,2021-08-03,169.04,244.08,147.36,229.09,208.5,56.25,102.6,380.36,331.94,232.65,137.6105,54.06,174.39,56.92,152.89,236.95,201.03,76.41,287.12,171.23,143.95,150.39,421.9,241.13,55.73,237.09,47.49,143.82,172.99
1406,2021-08-04,168.06,228.31,146.95,226.63,204.52,55.69,100.3,377.86,330.31,229.59,136.3592,53.9,173.36,56.1,151.24,234.83,197.53,75.48,286.51,171.91,142.43,149.52,421.54,244.17,55.37,236.67,46.54,142.84,172.58
1407,2021-08-05,169.63,233.99,147.06,229.94,207.19,55.76,101.23,384.3,333.11,229.88,136.3688,53.89,173.69,56.5,153.15,236.42,197.8,75.59,289.52,173.85,142.5,150.58,411.19,250.56,55.3,240.21,46.93,145.49,176.71
1408,2021-08-06,171.36,230.15,146.14,231.33,208.35,55.59,101.95,397.89,329.84,229.68,137.6296,53.92,173.11,56.64,157.5,236.26,198.13,75.44,289.46,172.8,141.41,152.82,415.12,250.59,55.22,241.4,47.1,145.23,177.13
1409,2021-08-09,170.78,227.89,146.09,232.27,208.89,55.47,100.25,399.88,328.76,228.23,134.9169,54.05,173.71,56.65,157.33,234.68,197.43,75.32,288.33,171.77,142.18,153.37,410.87,249.32,55.12,240.0,47.44,145.58,176.72
1410,2021-08-10,169.49,227.96,145.6,235.78,214.07,55.61,102.08,407.97,331.48,231.88,135.0411,53.94,173.77,56.8,159.26,233.45,199.25,75.19,286.44,172.27,142.27,154.22,411.78,243.39,55.48,238.07,48.43,148.68,177.07
1411,2021-08-11,170.67,228.13,145.86,239.49,221.66,55.86,102.85,413.89,337.0,234.18,135.7575,54.14,173.8,56.73,161.16,235.55,201.57,75.21,286.95,171.27,142.62,156.21,407.74,242.28,55.57,235.06,49.72,150.01,178.09
1412,2021-08-12,168.52,228.15,148.89,238.18,220.24,56.39,102.64,415.0,334.02,231.94,136.6553,53.54,175.2,56.84,161.79,236.67,201.43,76.04,289.81,170.64,142.95,156.49,405.96,248.39,55.64,231.79,49.32,149.06,179.29
1413,2021-08-13,166.08,229.68,149.1,234.46,218.57,56.47,101.96,410.78,331.32,231.76,136.7604,53.49,176.25,57.23,159.98,238.82,200.58,76.72,292.85,171.69,143.64,156.31,409.67,251.56,55.87,232.65,49.29,149.53,181.08
1414,2021-08-16,165.75,231.07,151.12,229.06,217.71,56.28,100.92,408.35,335.05,233.74,137.15200000000002,53.47,177.84,57.48,158.93,240.97,202.32,77.93,294.6,172.36,144.64,157.74,417.21,249.2,55.98,235.36,49.14,150.75,179.09
1415,2021-08-17,164.65,231.2,150.19,222.22,213.44,56.01,100.73,404.97,320.75,231.45,136.0345,52.69,179.47,57.28,157.01,240.28,199.55,78.83,293.08,170.66,144.88,158.9,421.78,246.99,56.18,234.53,49.14,150.7,175.83
